,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,14.804155027735462,7.359205261739169,5.819147618132453,12.041655122705587,9.824221440748563,8.4313817368642,10.490197485115042,7.1286233989233105,8.720050271091269,8.699061987600636,9.60871344646119,13.619009928284962,8.963925861928377,12.279583516259887,6.9811121025238565,10.298130772450904,8.511111532007385,9.68560883525392,6.754847368793328,15.145743420611144,11.281541556763326,14.97589670867198,10.929979428682719,9.672211402700563,10.776853244785604
2021-05-14,15.329885388274285,7.552705856395634,5.934184322734462,12.437471674410931,10.354341365652761,8.638455205941368,10.84269793786111,7.446260962039692,8.981745542326106,8.855274264021777,10.008178494139282,14.064137782300016,9.187545030462823,12.728434462573121,7.201619315316422,10.71070369968769,8.834286578668607,9.969102976992753,6.946465773933072,16.088708290260538,11.876900269471333,15.983740372289223,11.346482682952082,9.871458595768893,11.093877152963026
2021-05-15,15.938649714740052,8.143408395936966,6.281304649805933,13.60550026279721,11.55637415956898,9.206617429931745,11.714355047278435,8.373488966407708,9.674553067230644,9.455516373107415,11.029171069205457,15.267035541715744,9.782205796040989,13.83708084110486,7.6863168542525715,11.818574183100855,9.734571242493741,10.764832279689882,7.600613438966211,18.328091030078895,13.284460018774311,18.1759864705499,12.288872814562563,10.515869611736719,11.976903371114407
2021-05-16,16.809997912046015,8.741900079455185,6.697784688527174,14.672713076417121,11.729737674903385,10.058167028412504,12.506312340768076,8.979219072576658,10.315418512726888,10.352893546018858,12.295927887943986,16.163097439679103,10.281143091772654,14.70117755283847,7.758088775272281,12.726465973227011,10.397168429397201,11.582688317667742,8.01336509142252,18.9375173234567,13.807874759529861,19.29584236439118,13.334366230302804,11.235292472426767,12.90015100432469
2021-05-17,18.469660340730996,9.26183638812693,6.96854994060033,15.941577673863149,13.129033342712422,10.840100445817626,14.201498615436082,9.339659105995654,11.18109858808384,11.17835030586687,13.25951513341838,17.599766319938897,11.022120479885361,16.34602353681338,8.25582618743535,13.964237627969721,11.255973877831034,12.739336219231703,8.442703679433343,21.810525277469647,16.58320400237772,22.245868213139108,14.5953850746463,12.109183469599955,14.594286682761517
2021-05-18,20.05797457211002,9.854681022167298,7.424570923773268,16.911944658554926,14.664233363068288,11.562776496234878,15.08717313047677,9.925070484015357,12.072223976408527,11.836218811549156,14.005328120932637,18.257406417497883,12.112709966865667,17.895772357374224,9.095255392726866,14.7287832333165,12.075523669472743,13.421358147106542,9.184422411789908,23.811459100392675,17.65674406260273,23.844947201546187,15.407585447691334,13.341595398006893,15.437434547925774
2021-05-19,21.380783490493613,10.443141237068627,7.848694393620277,18.192642900864215,15.681503043325359,12.427209022277193,16.210851389022643,10.62028774549669,12.793904432587954,12.404425863914465,14.662700205697602,20.154134804793024,12.831748357796442,19.119194827430487,9.219983045670183,15.820042915202379,12.898580333999776,14.330541292801275,9.741564186567677,26.05986117207332,19.08285029950183,25.77567645352202,16.71996377215431,14.027623613377903,16.674426151934142
2021-05-20,23.30067096672196,11.396100003464069,8.739313824020565,19.92009895097713,17.568759769956028,13.626165387855188,17.670132810513564,11.669961937667985,14.026717402412281,13.617017936308612,16.10493805511751,21.61517227700311,14.0884476248645,20.983334605843815,10.079987943298361,17.24842236697285,13.991693429056168,15.73904303109563,10.466801582900757,28.682674047174967,20.720361573197703,28.02025752738098,18.106626039515735,15.01529593904199,18.01153763523335
2021-05-21,26.383142313790486,12.247919720316535,9.398284536367832,21.948691842645854,19.515904234129295,15.047752095259206,19.27805352472193,12.58051460475367,15.23214640031328,14.912997478529377,17.203133701745237,23.794716398990403,15.363716463147785,23.34161067292621,10.521842387105838,18.765146608754122,15.027039674935336,17.21331925834339,11.209828185530359,31.835602415771262,22.331068288239013,30.479556694527783,19.41436270151536,16.03930340113924,19.427249421702477
2021-05-22,30.876736810621598,13.176659657509942,10.206713657994147,23.896111449038294,21.23478090577017,16.29743528779331,21.14650287622272,13.56125900744328,16.792159838288367,16.347249186220928,18.825588038460136,25.403352917943888,16.89353918517412,25.878163075205716,11.137098931020518,20.440078865829996,16.28662507404531,18.950861941937855,12.073381729852715,34.26955829771996,23.898389731318073,32.68731755660149,20.819084667785447,17.69793485811298,20.81848998422846
2021-05-23,34.844600946913886,13.686374047000491,10.549741888388908,25.10559688423434,21.44491418501265,16.922860951651764,22.254061465968437,14.117073150880556,17.67603078318928,17.039229127228825,19.587973309080844,26.61886236460446,17.613859766805067,27.19664518792747,11.362004179618506,21.584070677013234,16.98941964460845,20.137978641939643,12.506710268752625,34.770361876589384,24.410703624429708,33.434727517950165,21.822753513540317,18.680319148568216,21.566589302563425
2021-05-24,38.46100436212856,14.02240510004663,10.941628238557634,26.26484845561317,22.16587934388223,17.672984145285,23.547406834501874,14.526101548066494,18.577517290729727,17.632679536088236,20.822351655518425,27.6742605209777,18.308770520456438,28.837997715281375,11.520908014623021,22.787464953337697,17.6238623948778,21.215922957624763,12.850012475952903,36.253492376603354,25.82511911932049,35.50460185720046,22.877845536304754,19.791080119570942,22.60046048842799
2021-05-25,39.680891838356885,14.515190064834963,11.251813079196914,27.2289202100756,24.00881025455928,18.288768414815177,24.272910495206027,15.454913968462442,19.485591883226228,18.351269260197146,21.217203456405283,28.47364169209486,19.526079209744722,30.370703528226976,13.21935923253545,23.37670468236514,18.78338034212021,21.86248203920098,13.487091696248106,38.82352781548549,26.930621595939915,37.118868549840364,23.374362561188725,21.459376957657927,23.29903300309
2021-05-26,41.643475709197084,14.997951127951593,11.629130288427689,28.128286156681334,24.66891634673506,18.86596948194909,25.0736869813618,15.89855108469248,20.11798889416181,18.849851308882737,21.746039422783298,29.501314917109283,20.1430086601427,31.41149135373389,13.486303896992029,24.18231248842563,19.3050808666165,22.627133382812907,13.837384837953788,39.934274204978635,27.63814725395859,38.115183700714674,24.361205463875176,22.005520149564976,24.083123494407918
2021-05-27,43.10898102219256,15.365215988140381,11.947950230987813,28.99708924280518,25.258802329891772,19.421493380872768,25.78624421556343,16.32773215017211,20.740423161415887,19.431925580018806,22.530552547887396,30.353445506673115,20.73494754132686,32.427149330591895,13.771354942128141,24.96840181361788,19.830863189531662,23.272242129305383,14.259833090675503,40.87407425047407,28.112917624450585,39.17715960217556,25.00166110961263,22.695340347484656,24.649069021368394
2021-05-28,44.374486335188024,15.84881924868611,12.266553544552385,29.985687446162736,25.839514624498296,20.03082485206985,26.53433918319108,16.709300594492195,21.311918483217507,20.06645077860114,23.178248005125656,31.435153468348847,21.269974102661433,33.35345387329456,13.90862770539601,25.69761721368238,20.262600550603462,23.9272306028406,14.592782961659292,41.94144880880233,28.84259557026379,40.16015704671898,25.78776975062974,23.235023190692615,25.307407291544923
2021-05-29,45.04875597464923,16.25070609854312,12.578885402377512,30.965255616414023,26.61858398099821,20.629027767385825,27.453675669741862,17.15109143758299,21.87549374710101,20.74877797661103,23.7622616020928,32.55193756212224,21.77516687962279,34.28450183416279,14.011738045644186,26.527919185821922,20.857187324813726,24.663320330424686,14.96161330113109,43.571543613973816,30.009293458400315,41.64708844579694,26.645967467882045,23.731152858739257,26.17154410927714
2021-05-30,45.91718272979993,16.571624362248155,12.860181158929741,31.54559111518559,26.80683903053459,21.019883812390344,27.894863426892464,17.4259026194175,22.24870694055913,21.181907026943584,24.25620998824011,33.236594989558085,22.11542079241242,34.75265966593144,14.191054922306328,27.085952876721304,21.17441900220501,25.117601494648774,15.268735688728608,43.9673066081659,30.309710598307603,42.21272314525327,27.155581591670746,24.184037587026925,26.591201619261028
2021-05-31,47.20549696117896,16.963793348449425,13.080591217025372,31.91573728160508,27.272083822220964,21.19041207624762,28.31934348557324,17.571160152043714,22.62479400221128,21.37866220603728,24.527156249221584,33.70865140085089,22.517284115435416,35.285952927539455,14.93897144845068,27.554580571034144,21.425546100503947,25.522559806430625,15.593794339523525,44.672336848681645,31.008227701779397,42.95547471265185,27.500579202594718,24.58111560699858,27.051680300763056
2021-06-01,47.7025755190237,17.071202914691277,13.189721543955157,32.161574292495715,27.326769013583124,21.366320893686822,28.611270855757677,17.910976897711567,22.945961176324193,21.557768059985793,24.606343929298486,33.96021494478385,22.853724350662024,35.57115239660127,15.763991862238763,27.75450450175496,21.909597560124183,25.759289867947697,15.92342544519314,44.74475199168724,31.137021450950726,43.02025021165981,27.709353070172387,25.287812051085524,27.249122984416
2021-06-02,47.90257551902371,17.250397412057815,13.260276475082168,32.52263783316077,27.766575564731944,21.587177868334482,28.805863437967254,18.085094132078304,23.156263252922184,21.846745472761047,24.881375275707665,34.357395286865426,23.11257608974777,35.938619938534494,15.858207595771022,27.952184887169594,22.06375691046798,25.967298923995425,16.069680656298146,45.35868389365752,31.336485761741272,43.4904273229784,27.873805469204235,25.471454362452167,27.42494901988093
2021-06-03,48.00257551902372,17.44491543744928,13.436732056112989,32.80234964906736,28.023582792887137,21.762892499374413,29.024722339523976,18.2337329609039,23.33790548302157,22.06782409800853,25.118702756382135,34.568492327445455,23.282993561831507,36.21526326624848,15.945615399879005,28.273289363971365,22.25075370363742,26.158117932044224,16.227413116237717,45.96372447833486,31.710754125378003,44.04707241780191,28.14756421814711,25.663395867319295,27.673417607100273
2021-06-04,48.37684515848491,17.82023514223709,13.676678671102552,33.39050991965123,28.28980934653637,22.09985176083835,29.47016888906691,18.52991270237029,23.71975658398205,22.358534876605493,25.479980420825235,35.32402036856797,23.666863494511823,36.63257572154704,16.71990213226771,28.71970598633912,22.586786569162058,26.575386788821955,16.667324016599512,46.351926595510946,32.03643678984559,44.41496645918635,28.579282305813567,25.961133446237135,28.074407839944822
