,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC
2021-07-29,61.269624612745325,34.19675723563263,24.640022302530053,48.92326723016901,40.982762878305024,30.08103775745681,42.50534995144215,29.845294743823576,37.378868301464735,35.45672413322436,37.837274755104005,54.46379036519551,38.99856164805058,54.45409505543107,15.365117350646942,42.67340945630925,38.765732550612945,38.222809832144435,30.192020534095903,63.09909971114559,55.06961147287728,60.946909417997276,42.560050598424176,36.409701100446945,42.17283012996147
2021-07-30,61.44348628244378,34.62916654279814,25.00942010553579,49.248929060316456,41.2574603851948,30.491073987818215,42.8544362363407,30.185158647904757,37.7558746783078,35.995740338517116,38.22209198362304,54.80971091770648,39.362663365865345,54.766944093760955,15.757547565552091,43.059169711096985,39.13564819787598,38.58284914025435,30.6537392858167,63.37382525274087,55.41321404697328,61.350707570440115,42.97442381145836,36.88356947776947,42.505208593284756
2021-07-31,61.61734795214223,34.879744141482675,25.33082030643781,49.56136685726361,41.53805003327188,30.80806049935018,43.108636123103125,30.366429704977033,38.034386618812604,36.24804311575424,38.52782575176751,55.22305567511474,39.642502113392766,55.08732187481357,15.899859125853618,43.33745083477165,39.41791212238636,38.98841680037321,31.060351510492982,63.742866428686796,55.835808144826466,61.71793569446405,43.36224420252113,37.17868742977503,42.84006762205475
2021-08-01,61.76507129153913,35.07242217090297,25.590846709008478,49.92876051389234,41.722484250277724,31.12474431980988,43.436250139225706,30.502287276865985,38.27480303255297,36.54302014572148,38.8095999169533,55.727223650532366,39.92083936842353,55.34847569725879,16.047059249578954,43.65577610031828,39.670330719549995,39.29441828025396,31.349742620500766,63.9361207621722,56.273035993658674,61.97066937457686,43.71787740272128,37.426350684339035,43.148618016298116
2021-08-02,61.91279463093603,35.183326338122875,25.741075420345407,50.12465173746991,41.84518309297453,31.33045725928017,43.598937991451535,30.798922794310577,38.49601580175067,36.69281610415949,39.02727235202287,56.08048689797308,40.09443796536788,55.51974710691712,16.1216304537342,43.87694801260845,39.878979772717145,39.436390594796215,31.749387311466485,64.03505946130697,56.4968854552644,62.113002019760245,43.89834910995807,37.766551486045856,43.30192394773109
2021-08-03,62.08665630063448,35.35056021793528,25.874928580807957,50.257990816538175,42.13265117772721,31.539536732412998,43.79593544563885,30.970756743988854,38.722735104840176,36.8336835907175,39.17408440340102,56.233177819596605,40.29884136713643,55.79336020693624,16.164964302393603,44.05859836006583,40.10660572270367,39.57692613938485,31.998897389018214,64.47738701665978,56.674383992988425,62.45142198977308,44.04257933455899,38.06549315148456,43.51553093248322
2021-08-04,62.18665630063449,35.89124269428069,26.258525524291205,50.51957153205491,42.41122212218353,31.825613286673516,44.05599024824048,31.30685409660052,39.1112708737914,37.55467355717864,39.48237020213323,56.58131328001263,40.638581546634754,56.066698186489354,16.736953541104224,44.337198810303754,40.48164798205624,40.015084930603564,32.456220014574725,64.78094878057867,57.14993878888895,62.752309010463435,44.36220754366744,38.419922470465906,43.86677408506761
2021-08-05,62.36051797033292,36.22842228163688,26.578038031112165,50.89731865121162,42.807026309399404,32.22412918982991,44.40466684438537,31.51663355716024,39.52273524627991,37.83775028322507,39.774625587340225,57.03363190429425,41.00928184691412,56.468110734728796,16.917106976161882,44.71980157059357,40.85094380160969,40.34531741418823,32.92542193238392,65.12009243333574,57.557434242002756,63.19137147438496,44.71720358307519,38.814552594288706,44.26531679021569
2021-08-06,62.53437964003138,36.50881009431752,26.832445607201468,51.392164880256296,43.094442744391095,32.47995682780979,44.696465381853514,31.73085796750003,39.84287413166924,38.13056656612139,40.355475632607806,57.48631267838936,41.34378398943518,56.7824792641051,17.098456276966754,45.125350658131374,41.16262607876447,40.678466959074775,33.58251428588903,65.4546130213087,57.99104174628816,63.549496253328925,45.10445063765498,39.14786822043087,44.53350986752045
2021-08-07,62.734379640031385,37.117488318638884,27.37585342325224,51.760757107676994,43.477280519609984,32.92576006772296,45.0980184322121,32.11988744422141,40.33457134159058,38.913239015816146,40.76010453171296,57.93096791318591,41.794769413361045,57.14778752140366,17.676156693288316,45.52391244022007,41.64576952391944,41.21074689273676,33.9898198022722,65.85355172044346,58.53384517535822,63.96735627897441,45.53197285612037,39.59394279097648,44.99318897716902
2021-08-08,62.88210297942828,37.37899388672545,27.686981899299877,52.07338324959443,43.688965490783666,33.27934525559484,45.36707922069643,32.29748686549085,40.570627200550426,39.2997928266467,41.032982123057046,58.42093789589009,42.05816835512279,57.36963533003471,17.930886689447256,45.819778203078904,41.90112224689423,41.509006939646646,34.34511383827652,66.11122416509068,58.98425249371842,64.27985067081964,45.933819370240194,39.83684082309915,45.26226760770669
2021-08-09,63.02982631882519,37.52302163599778,27.84171108669701,52.28460159481826,43.839931477523976,33.55018531875992,45.567853310954256,32.68390917999234,40.84103698756404,39.48098292932641,41.24725507826815,58.80681244550189,42.27920744879104,57.62286588771444,17.999134342099197,46.06710567850358,42.16141326984931,41.676370381455136,34.86893563307748,66.2802653410366,59.23041374307206,64.47151752777513,46.13961804800071,40.320855515125714,45.478591394088575
2021-08-10,63.12982631882518,37.80684973734754,28.155091203566762,52.61330320158096,44.33361684397422,33.84222563491223,45.8178547946852,32.852353492896064,41.2314709327822,39.65521679257074,41.59610171108272,59.091207802458165,42.5829388817688,57.96833848396661,18.029810132540277,46.3620265008241,42.5238318313091,41.967534838862555,35.285294237787056,66.6983797388499,59.56049438724717,64.84688976164279,46.330299760192666,40.64659960952674,45.86352094776158
2021-08-11,63.229826318825175,38.167709251586956,28.47649422888619,52.92691665329937,44.55973639275414,34.114341013492655,46.087977243501285,33.09020165197925,41.53936670493153,40.099340621703426,41.886108512687905,59.47211307125793,42.88799313995804,58.21177075833747,18.365773762945107,46.612270026254286,42.8307393362432,42.31149426112178,35.610253506753516,66.99731843798466,59.982358912296355,65.1647464186581,46.64388869450627,40.93357868058897,46.176023859461885
2021-08-12,63.25596464912674,38.41432314678079,28.758525620216595,53.21177397144734,44.81303104655054,34.39047791167615,46.358369052900095,33.27916604993323,41.81272901116035,40.39429672182912,42.206462692420615,59.800766778450196,43.16208989310205,58.47322524900389,18.61986782616742,46.95115099332191,43.10171725353356,42.612261348297075,35.92107549563135,67.29625713711943,60.33811508108162,65.45821844112928,46.96658178663789,41.1948327218567,46.42506396693986
2021-08-13,63.57754965822208,38.748403750371956,29.069572769445692,53.59459051357642,45.0846804814693,34.752944545715714,46.72667627614417,33.52369850697532,42.15649227143427,40.7505693646051,42.48613152044879,60.21924905811311,43.523292390960314,58.897767048104264,18.875757525196775,47.34456874667923,43.45686544218453,42.957540181046134,36.1402979055449,67.73433948901126,60.82277490445527,65.89272205030424,47.321011330873816,41.5788616635062,46.79722585653757
2021-08-14,63.825272997618995,39.11796797731809,29.40910059900946,54.017191429366314,45.44331448891707,35.15677653354473,47.119030756561216,33.7950368233213,42.52300344554227,41.23539260607985,42.9141512165279,60.7942306428295,43.90771462647651,59.30843427943646,19.19423440077427,47.77763025759338,43.83431956492274,43.34920222485169,36.69853625429064,68.10444196582243,61.29065969260754,66.29112842569758,47.718710713796,41.970708039014674,47.204582646271874
2021-08-15,63.97299633701589,39.24696214445766,29.653151236263582,54.14951397082525,45.60853959226992,35.34559911381554,47.28051898865457,33.89617881129653,42.69995216233489,41.39846606261077,43.057127149882454,60.953008492933606,44.07455500324489,59.50124640715556,19.379774635922583,48.05022742348459,44.00591121850686,43.621653267112826,36.79673979472977,68.36673747525376,61.61317568206309,66.53770625782697,47.88961940723415,42.12417176314501,47.31394473448851
2021-08-16,64.22071967641278,39.5043366440323,29.79721511998989,54.481425295034725,45.870394296933135,35.62699345614382,47.50471924799024,34.38002237406874,43.05808505417471,41.68405549469693,43.41984850308942,61.5719065872073,44.356961686859414,59.773457874192175,19.47943907843438,48.33734562668163,44.32801479707335,43.83361753762489,37.59279529372735,68.56567617438851,61.9348352468571,66.85341613775736,48.23175860833888,42.64758087840126,47.59154445155777
2021-08-17,64.29458134611124,39.784514164946366,29.910705500721594,54.96350057418899,46.14729016218143,35.88797219780499,47.76901569716415,34.612986357901455,43.37394199753616,42.10355882778964,43.80607681212523,61.937095897848245,44.707701449362155,60.085805105548395,19.710576123316372,48.67775061959255,44.653585201383294,43.960544201941,37.850247301132214,68.97704490568724,62.281462640357205,67.18358084382895,48.40694991937023,43.0334397658502,47.86592560298142
2021-08-18,64.39458134611124,40.10355494607658,30.44316585325626,55.194323865167824,46.45601158504551,36.245459589898296,48.015138216267886,34.82131696757752,43.68627670093894,42.40227847286657,44.09092120516107,62.19690849807994,44.957099391042696,60.25382629781428,19.92612347524058,48.97111657741359,44.96705627603446,44.3707995367693,38.087687453815875,69.11724985930955,62.6429209639395,67.40481548439628,48.72909251117908,43.3356383039205,48.201319941716434
2021-08-19,64.59458134611124,40.41887881069606,30.717588962867314,55.55716836362194,46.84877229862832,36.44983326222241,48.318954235178396,35.02694322885918,44.04829336535661,42.611967534775715,44.420518117696865,62.536267115252365,45.27166997412065,60.62727888976305,20.08980837675817,49.38734231619835,45.29999113726495,44.70959299549628,38.45305989638222,69.64502478076793,63.15758225893801,68.01554196596237,49.05624733232287,43.59773751068878,48.56857051790476
2021-08-20,64.7684430158097,40.805103485167514,31.153143931428733,55.85986459104101,47.134688666213485,36.807975486367624,48.628223945968415,35.33266774082524,44.38553741992567,43.07971507726873,44.7193308328523,62.876621585029525,45.59519470919322,60.89002954747835,20.475898688577374,49.67933395482082,45.64240345045388,45.14577818751654,38.79289051161058,69.94502478076792,63.532686675919514,68.3156248980109,49.4187825610703,43.98709480105482,48.87356347875205
2021-08-21,64.94230468550813,41.164568067954775,31.46183961888419,56.22182141185368,47.44131961620762,37.08024313846882,48.941781803403664,35.56796499196156,44.73928468154447,43.45347185594576,45.065793855595004,63.25513853087065,45.922251908473434,61.20239487641671,20.721043742840592,50.0195866367402,45.978076977881955,45.527189724475,39.152346590737494,70.30838159106449,64.00462722597817,68.74215361922809,49.71098082624884,44.31835010801221,49.229399997514456
2021-08-22,65.16388969460348,41.308752274136125,31.736569127390887,56.458549369212506,47.61779962483096,37.3210382353524,49.16193035138418,35.678178947457425,44.94606046634905,43.64199500137433,45.30026732855639,63.578159074953064,46.13948597426008,61.41965324612951,20.88461086671302,50.29386548235938,46.18532334805565,45.78436111352861,39.40607070450379,70.47173840136105,64.3233828920217,68.94434338271314,50.018335783461126,44.51101889349349,49.452894019875615
2021-08-23,65.31161303400037,41.4479342377763,31.81073441805568,56.64823966705271,47.71987890292725,37.53292369540129,49.29490777102434,35.9978843717214,45.13969683302879,43.801526374509066,45.48060382056441,63.895271921244735,46.29294445073282,61.56326408738095,20.928490036175006,50.47988995356606,46.37764471374188,45.93534828603528,39.778036122725474,70.61088205411814,64.53855622064177,69.13435746372929,50.21308831065665,44.88275498747469,49.61479698094498
2021-08-24,65.43775136430193,41.71408758552398,32.08609037331184,56.9336496438299,47.95604679633741,37.88581324859015,49.571161893602294,36.26021266937702,45.41793275811893,44.23878318601384,45.72642845513473,64.18198971035753,46.58086067475038,61.81768591137433,21.15485629527835,50.70591156492879,46.678199538919074,46.17101794804763,39.92421966684868,70.85214830860569,64.80117829409178,69.31519974823438,50.43173398399885,45.17016075780207,49.953017208611875
2021-08-25,65.53775136430194,41.981846427530826,32.403853978898326,57.185837912387996,48.26461599386093,38.13577064601398,49.78365465090106,36.4157537692456,45.71663116276268,44.39862937370691,45.95089741032395,64.46376513561096,46.80291736777986,62.08472974343438,21.28547010781846,50.97587290164124,46.94008505724119,46.449807990812616,40.36769063084685,71.22581254933574,65.23409295476684,69.68992243389586,50.68762181336726,45.45177779408458,50.157035843190975
2021-08-26,65.68547470369884,42.20638401623677,32.66208912703635,57.478617706040154,48.46909635556379,38.364577009018014,50.01364367877836,36.57755168422127,45.94654623390161,44.600084148720576,46.22277053907337,64.72615160701581,47.03815611844053,62.359030257335256,21.48783941690392,51.23084704764657,47.17032120654621,46.74169951103698,40.62847212710436,71.53043561411985,65.54763052767444,70.02197928438017,50.99894052306638,45.7186793304893,50.397082625927716
2021-08-27,65.85933637339728,42.504514582169364,32.9159498849265,57.81948808862795,48.69738871796939,38.65435488154523,50.30098031905173,36.80572138525032,46.22563792716567,44.98581512178315,46.50267969421731,65.08762258391086,47.34138967717135,62.689474020050845,21.778044944697765,51.536000240927976,47.46273518117557,46.96985769705233,40.827053644306524,71.86495620209283,65.90673928047902,70.35559755717985,51.26912959444238,46.01183827275131,50.647844795648055
2021-08-28,66.10705971279418,42.74336618405782,33.183971251865316,58.09322246456901,48.97427216865674,38.938896173605436,50.557513217362406,36.940547259579574,46.483889868469184,45.161555636843076,46.73858979078155,65.3926660330051,47.57674785298291,63.00220352490976,21.874627357803487,51.81461106828716,47.71619614357197,47.233343734861144,41.09749453726844,72.16957926687694,66.26314557915671,70.68752748311874,51.543463490055835,46.24047487946326,50.92246398189643
2021-08-29,66.20705971279418,42.92611615088441,33.294541609037736,58.32209897664749,49.13533513724776,39.04372815250562,50.74163381535687,37.077734061634544,46.66511208080526,45.337652111492204,46.94481592768028,65.67047459526864,47.755232536467396,63.20692950776821,21.978136732891983,52.036654383222576,47.89247337445269,47.45071594545047,41.34223780704435,72.39841548920054,66.5482199367037,70.93149606109061,51.78436701567929,46.421677909531155,51.0943290369097
2021-08-30,66.35478305219108,43.051431953401746,33.32980029506979,58.51880252047947,49.248801279271504,39.12940010519932,50.861639328790645,37.31777524857759,46.84165703232365,45.477334017833314,47.1076265705033,65.98722141598215,47.88891308473665,63.370011590433904,22.02270989101469,52.24717098215239,48.058971918108156,47.568891453077676,41.57702241655256,72.53187477630827,66.79983455377015,71.10739288068628,51.923770645975885,46.70006331239513,51.212036148254285
2021-08-31,66.52864472188953,43.17936955896241,33.59250483010664,58.816091818426564,49.48573227005626,39.59267070233235,51.10839219509396,37.45446693567864,47.05167697015822,45.6277233728302,47.302831125080246,66.23473859970531,48.13652332367255,63.67601715320713,22.080372341262226,52.470408370189276,48.2912448058511,47.695909709689495,41.657984133475765,72.87882539644518,67.01738762559228,71.37787812275884,52.14195574755232,46.95189854484286,51.465082234772126
2021-09-01,66.60250639158798,43.581337538720504,33.76853047491875,59.04148182759442,49.802040422602374,39.826639204690906,51.297698639488786,37.646273582939244,47.375062597628585,46.093098550805706,47.53219209481147,66.51899514729257,48.38098408204611,63.94516907383346,22.351880688664544,52.69972666938223,48.57060817710224,47.893630658503,42.07034731839627,73.1834484612293,67.36133269772027,71.7097150107587,52.370522340456716,47.23095767994205,51.697618828541835
2021-09-02,66.70250639158799,43.7614880898438,33.948478852841596,59.319298343606405,49.97320598453748,40.044596432721725,51.47582062353096,37.783411992659246,47.558419786446784,46.26274845080526,47.73260321841735,66.75369551910083,48.56912255586338,64.15509093317094,22.442496450244406,52.924958779447486,48.76122569857617,48.05949768329014,42.167848509840425,73.39375589166276,67.57990193762853,71.93133525539213,52.50668550061787,47.44494496447472,51.82520681003809
2021-09-03,66.87636806128644,44.10451962000858,34.142143835114936,59.584255917906624,50.22706665441199,40.23079626921824,51.68433559595608,38.07234855530848,47.83991916872105,46.625885439085195,47.99236957869703,67.01320324913898,48.82086017090349,64.43959141981279,22.727541696447336,53.218079062272324,49.02947412720712,48.32850009248488,42.56917153444709,73.8272151787705,67.96612490095973,72.38275777113482,52.78179534494267,47.80608747263076,52.047030963849444
2021-09-04,67.05022973098488,44.31719066452581,34.36837154020069,59.802486888443774,50.43039250602885,40.45036564982785,51.88563551275421,38.217470045221205,48.04651566625005,46.849861320097624,48.18813033052269,67.25311625952033,49.025775067477625,64.63217577457273,22.869764434518892,53.43459385426498,49.2399268665313,48.59188160326313,42.74979668622798,74.0916332899323,68.25545845421318,72.64247954331563,53.08966922405276,48.003876508789354,52.26456661658613
2021-09-05,67.12409140068334,44.46456004942536,34.46009960952888,59.960985050882215,50.52194896224214,40.51715838585931,52.00034372621432,38.30076658928604,48.16917469298935,47.01063077211274,48.32746422830737,67.41427482781027,49.15136068841438,64.74948023443139,23.004070944735588,53.60261696741287,49.35550399477676,48.76602100330998,42.840499985942735,74.28951068820183,68.50179710921434,72.87823348121296,53.26823813676592,48.11810477535156,52.37650403680524
2021-09-06,67.27181474008023,44.58070715308338,34.49067686244036,60.14467699253055,50.61266072045291,40.58725321227435,52.10921651180294,38.36281383396327,48.26552871271593,47.13988282709414,48.47195276671816,67.64467600692916,49.25691024540612,64.9083467172183,23.06065530688106,53.76257574615755,49.45334409907924,48.88138917973482,42.95094445908026,74.41834691052543,68.70815049487679,73.07114561394555,53.3755147317117,48.20827500587856,52.49597344543521
2021-09-07,67.34567640977868,44.651978438358945,34.501586505358844,60.295560089156126,50.6550744364921,40.641247709721014,52.20960073190362,38.5551047548198,48.38659323448468,47.222161519286416,48.54602325069851,67.84612191709105,49.363809739031254,65.02534399601927,23.091256763393073,53.89160484606102,49.57230036816383,48.961168065148186,43.122489634044854,74.48738808647136,68.84975167396186,73.16285309476775,53.45218455603693,48.43422293869546,52.615120521921334
2021-09-08,67.44567640977868,44.828853639314374,34.91220629426167,60.55124929616888,51.10896199624885,41.16095613767458,52.46479555738815,38.69968883387071,48.70938928018131,47.35611193498907,48.77423368152452,68.15874102307205,49.623704462575766,65.2908633158155,23.11011702842757,54.16579903661203,49.8768958948338,49.079823813913045,43.436585566160545,74.8709818963117,69.10629435425136,73.4801361206129,53.66025305580947,48.75884715975347,52.88110950047015
2021-09-09,67.47181474008023,45.06448707790658,35.07584734050926,60.71062388101912,51.24241779765542,41.309288681530504,52.601205253717524,38.86028393708677,48.87671639687314,47.641353649982555,48.904699654322776,68.33408383009413,49.78926725388572,65.43684523834794,23.343738194075943,54.32184701805708,50.04380122562894,49.23909148639912,43.560592840670814,75.0998181186353,69.3514971781108,73.69962871041669,53.81730070899553,48.916963699233754,53.01838624197341
2021-09-10,67.54567640977868,45.21769296667977,35.24672718749866,60.91418000337003,51.418644628376846,41.47745550391781,52.787979425264744,38.94164174776158,49.050387428726545,47.785458403810416,49.096440561310345,68.53184869297534,49.96829174518237,65.61732106308209,23.439242519079606,54.50517622787117,50.21702690921902,49.42399814677396,43.71877050018936,75.32971564182415,69.57176345614866,73.92574063137324,54.02051602046361,49.08421019720019,53.18501798942439
2021-09-11,67.64567640977869,45.39990387857242,35.43278791642635,61.08351450992788,51.60862315329912,41.65136511423746,52.940700374569964,39.10241644536885,49.2203239440496,47.962580158499975,49.24900295590822,68.7247469269914,50.127936397062676,65.79070667531204,23.582543345253217,54.69149010628163,50.38717157073965,49.61323014301069,43.859855456669514,75.56529753066233,69.77862752716531,74.1659664451201,54.20183611479637,49.27861459098093,53.340935770017985
2021-09-12,67.79339974917558,45.52086146027847,35.54522520060023,61.243384916973994,51.72030536754536,41.71962944598805,53.04923043334327,39.17447472069429,49.33856221317082,48.0951877639601,49.35851547881724,68.93887281089582,50.24784440061296,65.91684441045531,23.7061124181654,54.85225439738407,50.502243367853325,49.7664282018499,43.966629964951935,75.72865434095891,70.01395211534543,74.3436345436251,54.32210343462359,49.3735973494225,53.4408039578758
2021-09-13,67.89339974917557,45.63477771783332,35.57012889463397,61.34996183345245,51.80459402827485,41.784500896964914,53.15555373241325,39.33473736572728,49.453216236886256,48.221361977766904,49.49188156367218,69.11454515032244,50.349898444193045,65.9919021185345,23.75341432308814,55.0000683723143,50.61241495883519,49.87530776518322,44.11161513879701,75.75855186414775,70.11827294881242,74.41869170365747,54.44954495713714,49.526028988069086,53.53519443420515
2021-09-14,67.96726141887403,45.79696820580644,35.7845178012734,61.58750225290123,52.037876962616764,42.133741794592474,53.36388432146837,39.4524324734605,49.66307195429459,48.40299140413101,49.63412025063591,69.33098501570797,50.56598824295491,66.2848432034484,23.84096611246642,55.17773523961083,50.83607999178455,49.98202352777129,44.29013010797071,76.16992059544646,70.37058361677484,74.72438715882132,54.61314196954078,49.79853746508426,53.74148512658913
2021-09-15,67.99339974917558,45.98344081697269,35.96176679389386,61.74731026648564,52.2623369294666,42.30729250596682,53.50773304216981,39.59469519742081,49.86164928396593,48.57579132308658,49.80317929000119,69.51156460797225,50.725403586982466,66.42319524420373,23.977339976657262,55.36968896720558,51.0099065517288,50.12864182781946,44.5162274673137,76.36992059544646,70.57055991710757,74.97332902926695,54.78157582390301,49.968420355277296,53.8907186559142
2021-09-16,68.09339974917559,46.13407650442183,36.102070565657684,61.926328317470315,52.41642831198437,42.467675216699455,53.667342312617315,39.725724034710986,50.02010000061464,48.72069823601486,49.95786858442211,69.69364607822324,50.883337045764094,66.58267092271714,24.06940707789926,55.53795239911345,51.17216428430838,50.2828076412734,44.67612622246805,76.53540000747351,70.72911443462989,75.13967181691564,54.912012626016605,50.14836158624356,54.020793328407365
2021-09-17,68.24112308857248,46.275545578811155,36.23217944607753,62.11238154875658,52.5923691311709,42.58691333230699,53.829183639049454,39.82625935217691,50.18335144612298,48.83005312914653,50.10900098245078,69.88477024749143,51.044533141537954,66.74340226911801,24.161100927581177,55.71150375646839,51.32935998795662,50.43557963105667,44.84811187660936,76.76529753066235,70.94045467278268,75.36578205355711,55.07628248540636,50.31419216449881,54.16971285596888
2021-09-18,68.26726141887403,46.46351955941046,36.42914678923884,62.28611055163211,52.80337886287859,42.76202642979064,53.95752494487777,39.961191093460144,50.353967789778146,49.0071556754806,50.27145913367502,70.05601887880259,51.19599556663813,66.9063364793969,24.29747479177202,55.880750575458464,51.494613280784414,50.61577137007022,44.97790994776754,77.00087941950055,71.13191946571446,75.60600786730399,55.22541119474327,50.47631686997809,54.31135946133948
2021-09-19,68.34112308857247,46.56769286513885,36.49029934822494,62.44244454762664,52.88075572787296,42.82881026285277,54.06557732971248,40.034698139132836,50.446512892617115,49.1286658029186,50.36404074760719,70.24500516955344,51.3056216708996,66.99156060828433,24.37615725030015,56.00512013385227,51.59471161735843,50.740382536544416,45.06674934082716,77.12971564182416,71.31963043116875,75.77449137299554,55.35793161841453,50.56769709580793,54.417568855233945
2021-09-20,68.41498475827093,46.62590808836691,36.523461461680185,62.563583094239455,52.95937655281409,42.895619584854444,54.16366943765286,40.16282344771936,50.5561999520142,49.2150653882523,50.44979061046012,70.46539039920988,51.399089564873805,67.11532521673836,24.39063082899734,56.135033575016514,51.705657213400436,50.81616102589249,45.22223886964358,77.22865434095893,71.4984871744211,75.89230403751397,55.45343255553807,50.726343875411324,54.53884666724139
2021-09-21,68.51498475827093,46.773911230676546,36.69315217348215,62.743580961496235,53.154864754043366,43.14651242727165,54.328497407859984,40.28167153504233,50.723948441616905,49.369837410997555,50.58894175822581,70.64414390825533,51.56698422419302,67.3163501697704,24.477802159353924,56.256623177364965,51.87288822986529,50.93614388407901,45.35928025638849,77.47098189631171,71.63296014804499,76.05528798068866,55.599276755070306,50.92116493993383,54.7040224842016
2021-09-22,68.58884642796939,46.904343179935374,36.80684506424911,62.878941489156695,53.282762707810264,43.26550886924471,54.453128272940184,40.35680806864822,50.85111740823159,49.4769514435437,50.72595704860563,70.74237015162677,51.68844460625775,67.40638774476746,24.540851409692113,56.36909377977972,51.99601201925007,51.06809649923174,45.49157659475151,77.5663588315276,71.72252442266362,76.1722593013287,55.70688241649822,51.0499170211807,54.81068418101133
2021-09-23,68.66270809766783,47.01054404784957,36.91882999890199,63.03379333320219,53.46986878712648,43.36515887326874,54.5833291955816,40.42964050675082,50.994967428977816,49.54960227153809,50.87002529313485,70.8604597752359,51.81215921534485,67.58932477458325,24.586698334533075,56.557880019625095,52.138363617075534,51.17889322464601,45.61529085506289,77.8019407203658,71.90017617849088,76.41244280689375,55.788179258116045,51.19357046795757,54.88818219709477
2021-09-24,68.76270809766783,47.176092225957994,37.07532242219622,63.130847375760354,53.58903431864924,43.46107178348089,54.692009841951126,40.5747945695434,51.13021900415501,49.71029035967677,50.98946600990243,71.0077054894632,51.93196508065848,67.67266614776345,24.761874383936952,56.688651346180855,52.26081234045657,51.358869578207354,45.780277516519185,77.9019407203658,72.04468151226203,76.56147434664825,55.9369962101409,51.344097613684106,55.01290640208427
2021-09-25,68.83656976736627,47.28622279515514,37.20333416515578,63.26920240657558,53.73822751207215,43.57995100014313,54.81056714750824,40.62901153140647,51.25188919820358,49.83125541832647,51.09099306965346,71.16823260253659,52.053753174512856,67.81375216433338,24.868732160557133,56.81348465505223,52.37801688246311,51.500470747491555,45.86669346494799,78.10194072036579,72.22303810191416,76.73700004279527,56.07224695021588,51.435978704017245,55.15103724615084
2021-09-26,68.98429310676319,47.36509591661391,37.24426620579811,63.390877918809274,53.79122929790514,43.61815021983375,54.893590144962566,40.6798368768011,51.32959987885149,49.913300924286254,51.18391123814058,71.32107820476114,52.13594483052201,67.92258928609752,24.9145790853981,56.92806415140365,52.45534461489055,51.58933199001601,45.94874669816583,78.20087941950057,72.38682949332922,76.8793276350334,56.16255656869717,51.51573281545445,55.219258690202544
2021-09-27,68.98429310676319,47.414906849460685,37.25671777037324,63.449092837992886,53.842943770092724,43.66359714346053,54.95353389625525,40.752313796689336,51.39511087876616,49.99623000594813,51.2506837478198,71.38926857195737,52.19849953012146,67.97582783992809,24.92474031168705,57.0171646221643,52.52350440137523,51.63184493108196,46.046530663948886,78.26529753066237,72.45468056579696,76.96352876401247,56.2341396549746,51.61069534262106,55.28884753673932
2021-09-28,69.08429310676318,47.48954440249738,37.387180002145776,63.62826015780842,54.005255523154965,43.877150477968186,55.07946072059293,40.8386041772848,51.51554369096842,50.05859406973981,51.35877624309746,71.54283022762591,52.33310827540449,68.1593488436701,24.930768866918104,57.132860172321315,52.657214380800546,51.707754655875384,46.11212995259021,78.47204319717694,72.57267239076364,77.11075277571787,56.33481090232793,51.7548027989471,55.412349727997274
2021-09-29,69.15815477646163,47.60719535245758,37.471304383011805,63.72554100771988,54.122604484082785,43.91853674672776,55.15790303360818,40.908355076709874,51.612642918372735,50.19094771640437,51.46627417315417,71.64300413791908,52.42156330275643,68.2722335584434,25.060277672831365,57.22397226975533,52.74810513915708,51.83435303075404,46.22398706657777,78.60762508601516,72.67818146883258,77.22655333105389,56.44120274523809,51.84195669809337,55.494871394288175
2021-09-30,69.30587811585852,47.69849330973994,37.570285001087306,63.85466504321179,54.22190665107333,44.01853674672776,55.27888380819218,40.966782611706265,51.724339728817306,50.26941584132467,51.568489918278516,71.76698503601372,52.53464797963977,68.38402946626908,25.1283951679437,57.35815672471495,52.85832646398543,51.911536917386705,46.30932698729088,78.70762508601516,72.81041613859355,77.35102595059179,56.55611688327566,51.95270943645935,55.57996617767388
2021-10-01,69.40587811585854,47.79517905843809,37.65356171301557,63.945205501507594,54.305677695126406,44.087123983232594,55.377319824350906,41.04081204295236,51.80713158616102,50.3654627704717,51.63782569517341,71.86261799397718,52.62114345289329,68.48414194894399,25.190546011530177,57.43854772280155,52.94273358762309,52.02095214362168,46.38888776291543,78.83752260920402,72.93654860620823,77.47713618723327,56.63945366438691,52.02385244591582,55.67475279599692
2021-10-02,69.47973978555699,47.883926462612884,37.73752599322725,64.0212889749661,54.38817321034389,44.1602266525407,55.45560048707305,41.08254873771951,51.885797201258896,50.42801451661245,51.72449410806723,71.93852446902454,52.68597795946152,68.5685071355298,25.241461181145283,57.51202057003504,53.01452537433403,52.115904020236286,46.48748628026576,78.93752260920401,73.02657728554878,77.57713450291818,56.73564730038505,52.10123493410796,55.73081744982716
2021-10-03,69.55360145525542,47.9463022893282,37.768102272720306,64.10826895831624,54.415021265053824,44.19352536320049,55.51015119046729,41.11506453322871,51.937736748819326,50.501208337102106,51.797153125141406,72.02695979923814,52.74458669059408,68.65300997064767,25.28640969923453,57.58819665903234,53.06688695262547,52.211846524616696,46.54442377052254,79.00656378514994,73.13972351123255,77.66887923897691,56.83212355765013,52.1498939484064,55.79882115340787
