,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC
2021-07-29,61.56843041689632,29.38698517047108,23.517802036662317,49.612316626572536,38.52085453696376,33.573344846300394,33.352674314260526,29.57241592548433,43.78464408274142,36.268616369190305,37.17420405073725,54.172505886961325,37.23555191438634,49.23852751872556,15.521632470333035,42.37234324968921,42.93336587670958,39.035381021544914,30.346559067411828,63.03996196785105,55.55190957741369,61.12172317107519,29.58827055936153,36.28350244482362,41.20000714245124
2021-07-30,61.8207664475768,29.72629128161787,23.9159846266411,49.93610080215715,38.80717170389429,33.983859621165,33.6262921916491,29.75360463560639,44.12070199937504,36.68030409967985,37.5165754137655,54.52450984150256,37.62571980255335,49.4804386148336,15.966390933390615,42.745567794948315,43.24505084898001,39.37699998488798,30.801559846911612,63.31210630686985,55.90641982686194,61.49911431108143,30.149082525219036,36.810039078624676,41.45995150943198
2021-07-31,62.07310247825727,29.993742815760086,24.18321568247756,50.22146947417899,39.07422778679379,34.29915033330526,33.97881154358127,29.924861234626025,44.36603512931484,36.94689653025484,37.79624294287945,54.87821857646758,37.90880975295553,49.72388117576686,16.108583737066866,43.00741506196118,43.51047991770279,39.65700497493642,31.22277105134069,63.68575666275167,56.26660742961813,61.878481656158115,30.59087419316205,37.11056361705993,41.80214748967165
2021-08-01,62.34951314885517,30.180760956305242,24.385905981714867,50.63668154835311,39.254844279369856,34.60652620700617,34.15019615777917,30.030332621844522,44.699852134877844,37.242464904062246,38.0629325693209,55.38423178292207,38.14549762995416,49.94368671863877,16.25047230993237,43.30115114444128,43.71099282303333,39.9242585402522,31.514750082035125,63.90322714369914,56.769092270181304,62.12934509098316,30.970597091407832,37.33901098198101,42.08827197878611
2021-08-02,62.57233295158814,30.297594792895442,24.514968989805535,50.856165021213364,39.392094996215135,34.779976158033634,34.299021659047476,30.40786130750038,44.88817829938618,37.3964755229442,38.26111230284912,55.61429852869978,38.37057326563278,50.08819823048085,16.287998488515775,43.50538656363784,43.916567081393985,40.08290342871402,31.96634162670397,64.00589335612817,57.00127602576659,62.270590253073834,31.167235710027814,37.67465873456322,42.24645252679763
2021-08-03,62.76814620074253,30.443533762376955,24.63123784330375,50.94431496057712,39.69789718566669,35.00373382463912,34.44419158180465,30.580865956597027,45.035684706399714,37.54930156093369,38.39638224726498,55.68785255351529,38.61699317110577,50.31070756296251,16.325852958152907,43.66870439695988,44.15323857402553,40.295391727992886,32.17036246289096,64.42258184069257,57.10311617475337,62.61816532869646,31.31727721387738,38.02480928959327,42.408937749900076
2021-08-04,62.949998459370505,30.948957972675498,25.08454446153431,51.21638916664071,39.92962837584136,35.35480125281506,35.0499248312032,30.734291460287064,45.331951612922566,38.04321193459166,38.70954706147496,56.03401983644974,39.020593322231804,50.50986177542686,16.983773935678116,43.921834069030666,44.46671661669049,40.5447457539242,32.675816900624554,64.71975912285993,57.47468820439674,62.93721634631151,31.765568525765044,38.48934116333375,42.756063910060824
2021-08-05,63.3796408297642,31.207887285359405,25.480298440643057,51.5632963963553,40.224725590649534,35.75692773544127,35.46612871854356,30.89807041954153,45.6735368915265,38.351260788585854,38.96896298901883,56.40151534140479,39.43811073388885,50.80398656111575,17.1633408025324,44.29951319781169,44.83843011460299,40.92273680824756,33.14902249995274,65.05774449636684,57.85664471532055,63.36234794203813,32.0438079887984,38.858997643554645,43.04321424754662
2021-08-06,63.52772703837596,31.46711560074797,25.681510788240125,52.09199887975138,40.5315884622188,36.01740520099011,35.69774696549977,31.061934293461338,46.06392924800713,38.68315162916653,39.47804894784745,56.986812216364854,39.73321780124988,51.072243424640284,17.335275929297104,44.70238418881122,45.077957602096504,41.19475465490378,33.81908806583261,65.40121880013545,58.40395896062118,63.71997195918711,32.62514790907252,39.12370333815817,43.382468706763085
2021-08-07,63.829044946783526,32.02869060806437,26.246317852644363,52.460476812414214,40.86953413194472,36.493338414338666,36.39305530886778,31.27525850746329,46.478840663849375,39.26054700840452,39.88376112506707,57.39044801871952,40.239582318203034,51.365896542029155,17.979961882090013,45.07326086843337,45.50190273396689,41.555408398106316,34.274493365749194,65.79723588673679,58.83218740464173,64.14327677666714,33.16665515436905,39.66302173155018,43.81204179253545
2021-08-08,63.97880823187198,32.269851140468624,26.53212611614718,52.80192798963512,41.08929367119401,36.832964847752066,36.497934931029015,31.38815581769035,46.74432248803802,39.58785393956957,40.14026609714522,57.857349568693074,40.47427220084616,51.55962718921349,18.280829052316953,45.343807405324156,45.71193560378549,41.76270810598283,34.640744244076636,66.08054740217239,59.29875430964925,64.45982101182321,33.60610274466114,39.936844248250914,44.12732704795978
2021-08-09,64.33120733377555,32.40793422575209,26.683353721473733,53.014418941724934,41.252988242159105,37.07499440710808,36.69293215700531,31.875450890019756,46.94027193793563,39.76518759587221,40.34131047578431,58.056309231542635,40.76330584595651,51.74882022558163,18.311051781864517,45.56495070435388,45.988642878172925,42.005890369477974,35.20236392731552,66.24089950639882,59.51524323957113,64.65712870151054,33.83487397269138,40.43090556838381,44.304880535861976
2021-08-10,64.4818662879793,32.64928050940277,27.044548032546675,53.29887072437976,41.64046046150915,37.375339992722196,37.34742272682926,31.993120997493396,47.2181754123133,39.97753657180183,40.62593134049547,58.35376445435867,41.16937977727139,51.99969321540804,18.326467377449056,45.84892680969359,46.3273448014256,42.25308849566599,35.680642328650116,66.64701349503608,59.801361653636036,65.02290941043809,34.038062379624655,40.72702381897575,44.670906527098914
2021-08-11,64.63545715584422,32.940971629838245,27.384644960244415,53.62446733937352,41.80079168584101,37.69265536965313,37.690122413976624,32.10369894717456,47.51281385579574,40.32580708817887,40.894972841535036,58.76102481445585,41.48421296567216,52.19468413584457,18.711412903276006,46.0953979638689,46.59041594504428,42.474998729621404,36.032667615333494,66.94967970746512,60.21112772982375,65.34621422791811,34.404797126270665,41.035804662100944,44.97678485323081
2021-08-12,64.71856425165666,33.22537081116827,27.6133684558198,53.92117257880972,42.10625616729244,37.94369693665487,37.892624782895126,32.259833666197885,47.78006911785101,40.61601501695575,41.18317056337916,59.12636268071616,41.74539245631638,52.38094819054435,18.97770849026566,46.40566724200678,46.797636885964906,42.728969558783525,36.338663166631335,67.24569679406645,60.580701915048905,65.6515787007875,34.79462920537808,41.29379222923252,45.22209614982895
2021-08-13,65.18785625774781,33.54849071213013,27.877530557814087,54.310268016582235,42.40637881505377,38.31727673617443,38.11524606499821,32.45399837102109,48.11603701980743,40.98109828769627,41.44849850660729,59.53416252062528,42.08844483384169,52.72338055191686,19.250557562040253,46.76758033832184,47.1075148116706,43.069607670532214,36.52828047778886,67.66640100251932,61.017628261683896,66.11031339094087,35.10485238599673,41.69313853327555,45.51314564725502
2021-08-14,65.53307362392151,33.89745585189621,28.169038117660527,54.73619582311366,42.83072885768118,38.72203361126072,38.34376736392307,32.666965928144386,48.46251834650234,41.422042616217084,41.8521455097852,60.04225261423136,42.460964106770014,53.046959862390736,19.59612630472405,47.173517094249505,47.400251399556645,43.40877972225337,37.08639044112841,68.05733252345523,61.521928079010706,66.50225660775885,35.6669388869924,42.1176438834456,45.85758573484578
2021-08-15,65.67990499534882,34.117532638995385,28.35919099040385,54.903145504336194,43.03367267913384,38.85212637559138,38.49672415804473,32.76320193685581,48.653503538877715,41.57206837642178,41.98243219643438,60.2598162832866,42.631899340693586,53.201474977234724,19.789245874588374,47.412129125262595,47.54472047150231,43.57360809586811,37.16846790203629,68.29526035366291,61.774261501780614,66.77866635382864,35.817513287320004,42.28865427428147,46.02535718046147
2021-08-16,66.05045183862441,34.30772787659941,28.557697338044772,55.208994223406044,43.25855285437707,39.13798323063092,38.81285775462598,33.362382781875304,48.89412396678714,41.86586629579979,42.32002436819852,60.61908536643518,43.00749330155677,53.41777798256679,19.84936304262976,47.69535303110314,47.9210811012286,43.80475114340324,38.03595480075108,68.52452306940275,62.120161377321324,67.07373254975127,36.20738243208957,42.84385352603067,46.29230114326816
2021-08-17,66.17745839220301,34.53551994854954,28.745503595587827,55.691813802625994,43.55475091150338,39.448104323204575,38.90967101348666,33.426073878434984,49.17901228325076,42.160801205323274,42.660183501968184,61.17214282516137,43.316499761749306,53.64598001997208,20.122642725138768,48.01601464249966,48.1464521371355,44.049993047882396,38.275340942679264,68.92816016150438,62.62077858600566,67.41861531506123,36.359472929651076,43.156993669246546,46.60302512872897
2021-08-18,66.2521289151011,34.88192112842197,29.224130880002086,55.92836960301636,43.82206835102417,39.75543637326051,39.63357665548289,33.556393239478005,49.44148105546402,42.42692291540012,42.912069285353546,61.45020561639785,43.640084724341115,53.772297623213085,20.357319648998484,48.291399757125234,48.426331436756975,44.21736983353321,38.58641151562055,69.07677757423768,62.89296743123726,67.62044209330782,36.772889802470544,43.4751596227135,46.960034372740324
2021-08-19,66.52811734640677,35.17096076126318,29.516130418499632,56.28737345868436,44.13802377880636,39.97122222845897,40.11015834851972,33.738246828762605,49.89209897967208,42.69371832069643,43.22349055169808,61.84385684284042,43.981266326348475,54.07960816164431,20.51429552639479,48.70537295230053,48.790722457059296,44.5471563837685,39.00971680580111,69.57788022650446,63.32428657251064,68.22892954528187,37.02985841299916,43.68799234546979,47.289401044764936
2021-08-20,66.67620355501853,35.526377975719264,29.924619910372584,56.60529558505855,44.41513501122596,40.33228283759351,40.520307953583604,33.93105163006205,50.17789213340945,43.07730519045439,43.50377744743553,62.206373608493536,44.32313436504437,54.308678851019145,20.953298589404273,48.98462992587486,49.11610106706144,44.81940036953572,39.35810338803369,69.88452935233215,63.68403050224603,68.52892954528187,37.51495273770347,44.13537481291383,47.61831036601589
2021-08-21,66.92560767203786,35.862216477300535,30.245991343228738,56.97593396408181,44.667275547262484,40.63000433653196,41.05760626470687,34.0889958045839,50.56448585276842,43.432303723361315,43.83587689025934,62.6344651204221,44.668949263465194,54.564297547483164,21.202782647227014,49.31041790699999,49.46130629702143,45.09583736505204,39.75247217754513,70.24638747342162,64.12280444338957,68.95379585231423,37.858928240427495,44.467451050345154,47.97744342519046
2021-08-22,67.21891124682332,36.037304666399045,30.45153236487488,57.23778372858192,44.843975860071765,40.848341420761955,41.21849787652158,34.1803011229082,50.78485245715721,43.648390013516845,44.04498242546448,62.93060368266446,44.8731179382163,54.75231149202584,21.36708603390214,49.57421071850821,49.62596613337214,45.29535072343429,40.018347624334204,70.41489472033876,64.42555630985623,69.16072181473594,38.1796991654564,44.644241507150284,48.18674814706714
2021-08-23,67.36574261825062,36.17145156205028,30.555300448950014,57.44600472056582,44.999250504793295,41.03267189789064,41.32183183775369,34.57533542956944,50.92806009356654,43.80384791549208,44.19872642711187,63.18396560591439,45.07860246541529,54.86853142952537,21.3973087634497,49.73589942427685,49.82253401511982,45.45045081396918,40.41230442009924,70.5595292196734,64.67734612931743,69.34997272124124,38.319105207229974,45.065658531137686,48.334918307256835
2021-08-24,67.51765640963887,36.41623235804584,30.872306092903866,57.71511033408074,45.20579875263069,41.4073791535468,41.63957585884352,34.73268008610963,51.09694585352165,44.11575982191692,44.42553437163595,63.498087943007356,45.371238426577065,55.05024192874049,21.663108821274506,49.94334611303031,50.06892123229895,45.70286628475106,40.592357120465564,70.80548041997764,64.96589329440486,69.53879295895455,38.59389403993856,45.3448196962783,48.64692490019954
2021-08-25,67.59525884619815,36.67854036697868,31.21757084190887,57.979551445321775,45.433475590082956,41.63331194022633,42.1090380909112,34.8679473895801,51.374946939054496,44.30651314703362,44.62959012236751,63.833661663286776,45.66718861160683,55.25379558770641,21.79034237558236,50.191623430032436,50.36090862454539,45.876406956773806,41.05137206898236,71.16034359394237,65.32547721503082,69.93184684877693,38.88188778091739,45.62526154156853,48.905874399057694
2021-08-26,67.74209021762545,36.91086604630182,31.433842552462927,58.287264021404596,45.68148245275992,41.85130994140365,42.32741552098946,34.98099101989401,51.643156194242955,44.53986851850353,44.866057421632306,64.1739810300023,45.885471194669385,55.48303096630277,21.999499450119714,50.44147651616032,50.562941086959675,46.095681225049404,41.315449248272934,71.46150378950838,65.66449010704187,70.26347373813323,39.221799844146716,45.890008862720414,49.145609519312934
2021-08-27,68.04215328884855,37.16268917341939,31.68427724286277,58.63138511395672,45.91533098375934,42.161696659642175,42.48186748229919,35.11583697890249,51.93638333714516,44.85564998924717,45.12988297459301,64.54042495319474,46.16074778582305,55.7481659609864,22.327610694305125,50.73513629449306,50.793341683552185,46.35234518440627,41.50797868374521,71.79167984162159,66.03598546357507,70.60315741067159,39.50816595941864,46.18474686983442,49.38334175709718
2021-08-28,68.3367117008185,37.38803467351305,31.955854646668556,58.911064206528636,46.16399113147944,42.4259284987117,42.8360307383614,35.23764553778834,52.20988870374649,45.07376035747204,45.34828727592933,64.840742584753,46.419322521695236,56.007816106127905,22.417622300840332,50.99696786057537,51.04434779232338,46.55318152274701,41.805620378818965,72.0928400371876,66.35170736749262,70.9347843000279,39.76035611503224,46.40844113196991,49.65425240944532
2021-08-29,68.46497309158153,37.5730035986027,32.0198569719771,59.15875128086901,46.34193605989057,42.5433989713204,42.98358725268636,35.38867004842896,52.44488587424405,45.270050594501285,45.54139493074366,65.1180169506156,46.59364983566606,56.182952001015835,22.514961416654362,51.201745197113766,51.212539612145314,46.73767031087641,42.039288115307684,72.32452210616384,66.6397631492694,71.1840862453006,39.985228240977285,46.61239454584201,49.83336547732727
2021-08-30,68.61180446300884,37.705329635013996,32.03421933914012,59.38185070702429,46.486036945933414,42.63088257749565,43.10747907123908,35.684670245627665,52.61650131026326,45.41549997185055,45.68830092265216,65.38913701331316,46.76862524720451,56.31895108737404,22.537704521517714,51.38329082577594,51.38429676219017,46.863488244769044,42.284824346550955,72.4640134965338,66.91097702053061,71.36501507992963,40.05975660587298,46.92500171914693,49.978599367684325
2021-08-31,68.83294718926511,37.83050712646679,32.34127207292009,59.65744962429148,46.74935242593051,43.034101241938636,43.20170477454323,35.79646177874573,52.79522807096243,45.58588035510521,45.86322254077764,65.66994015361371,46.97997997647646,56.55442208574342,22.590342064874893,51.5982580900753,51.55042713913973,47.09618518323685,42.35218760732179,72.80180955414731,67.17608020937308,71.64421704490857,40.18959740249271,47.111486226083876,50.21883676010989
2021-09-01,68.90929478863991,38.12122713437587,32.68623291990887,59.89028249378833,46.97922899570555,43.29190274058824,43.59463443874413,35.86316532252662,53.05149034490156,45.91378345940229,46.0778854006536,65.97025778517195,47.32086897730122,56.7618038580824,22.906599095204655,51.79861641373626,51.83075291627318,47.26457854611865,42.79061708189136,73.10296974971331,67.49131376229495,71.97584393426489,40.32982360980561,47.46905261239864,50.486213483807425
2021-09-02,69.06288565650485,38.27856767559875,32.83421906283622,60.16298002924735,47.1774923110022,43.5027088840356,43.70635564067855,35.97928541676669,53.25103690785603,46.10048991641833,46.26323228729948,66.2232870451022,47.49283815026212,56.927380423730796,22.996002240118354,52.01703152721292,51.960616712616996,47.438645910278446,42.86886397152683,73.30927305424399,67.73434161590282,72.19785255088684,40.495855497230856,47.65457233060861,50.63244689428598
2021-09-03,69.25869890565923,38.5868978898485,33.06548715314428,60.42616787335034,47.43282239065635,43.71399462530055,44.00977906805647,36.19933747670593,53.54434403126118,46.418058051662754,46.513899573862,66.53605437970107,47.76408624760646,57.158590194240865,23.318838490714775,52.29504255144298,52.257058821442136,47.70176872216589,43.25396216519398,73.72216794130313,68.07376183658826,72.66084104090521,40.79289108514429,48.07083989504946,50.835769902562575
2021-09-04,69.40678511427099,38.803153547365284,33.27743991101594,60.65195234225114,47.636723220444615,43.92018768097927,44.265994669855814,36.31813358837057,53.75074364306999,46.633606576294916,46.704751110492154,66.79991408230146,47.97134255891705,57.32965017798775,23.473164003575725,52.49511503159638,52.4687836442897,47.87898718273709,43.44548499288309,73.98800897579125,68.3419526578406,72.92652184123624,41.05462150087676,48.289131832344935,51.084090083693525
2021-09-05,69.48313271364579,38.975137014107865,33.33567775981972,60.82637797621745,47.767110224431136,43.992120792091235,44.38891478966445,36.38987035300248,53.92755982783796,46.81175894337305,46.84555242345998,67.01490856252606,48.08310624197574,57.42925075846717,23.607725067162402,52.64864301399639,52.57105316247812,47.98621700394265,43.52291887590343,74.18004314899392,68.5725828466511,73.17313147619629,41.19264218818686,48.428416779065266,51.210929229763565
2021-09-06,69.6241002577508,39.086075857140045,33.35576803065761,61.02512729096596,47.889924015248944,44.06974303117767,44.457923242466876,36.44156513896518,54.09397758116127,46.94973868793818,46.98362108295774,67.2654493851688,48.164105916428575,57.57048259522526,23.660058379708826,52.79828086308003,52.66023396033428,48.08824036898239,43.63348630554033,74.32502346962556,68.81777309207092,73.3583141106903,41.291529569583005,48.530121339166456,51.33816861028375
2021-09-07,69.82123141531274,39.16670086838707,33.36848069999359,61.18348016570523,47.951523349873895,44.12656590790553,44.56192047984644,36.67914135978798,54.19729612207901,47.03754525740073,47.05222070586482,67.42857513756485,48.29321191597567,57.65046133761427,23.675321859887983,52.91180823934279,52.78725040788705,48.1971868256131,43.82255185239371,74.3920246996797,68.98164541845794,73.45562180037766,41.33381820070137,48.75284770292747,51.39979531666098
2021-09-08,69.92123141531273,39.275535272321704,33.841542365678805,61.395561197263234,48.29760391468789,44.5722793321422,44.88633426429408,36.77103723432368,54.39987702483993,47.19476336557711,47.24215776506278,67.67458919581055,48.63299047776518,57.84875350805703,23.682953599977562,53.172078495968385,53.05870796627529,48.416851214743474,44.15434126271488,74.76796263620375,69.2149937046119,73.76377849215619,41.531514884003826,49.02393079576629,51.65321776944193
2021-09-09,69.9224862524972,39.490388118794606,34.040141870633455,61.562123925878296,48.430163811004725,44.726471971056874,45.05229881274525,36.868241354085555,54.562025441466666,47.4091978728316,47.37009947726027,67.89652640457408,48.80128668670958,57.962630452628446,23.958579416211172,53.31624785201939,53.21484687313611,48.521703549294706,44.27831280913311,74.9929955793523,69.4449460388844,73.99514009281826,41.659562357355746,49.21325685025074,51.830895592182266
2021-09-10,70.04949280607578,39.62959389631596,34.17852229106378,61.77081917961604,48.6048636223808,44.88816496912193,45.23110952809646,36.9170700129139,54.77120130661917,47.5762017814866,47.54962971301582,68.11712067639033,48.96862001995241,58.119785300926566,24.048438907341,53.485899305844825,53.38314343540074,48.6712801527903,44.44034207341498,75.2220114358995,69.66879934885766,74.22113722061093,41.873505353392886,49.375699100790754,52.01900459852705
2021-09-11,70.12416332897389,39.798768649838706,34.35712423714381,61.93541107185431,48.80571946965003,45.05209175487171,45.42888339953676,37.04951497887296,54.946490785509404,47.74942177555522,47.69725456406772,68.31712067639033,49.13892099969421,58.26081867863353,24.202612304796574,53.6694905293334,53.54347509981689,48.806126966214926,44.583938853257926,75.45617040141138,69.86928769985334,74.4554564202799,42.04212538404275,49.57722204410999,52.1970560663581
2021-09-12,70.26806278674005,39.945922251250586,34.418970841892964,62.108746225778674,48.940553847067015,45.12540027066789,45.53209988816237,37.120166864356264,55.08475486903932,47.89915668468852,47.811141216843396,68.53150616987202,49.24850297165006,58.37645762115766,24.329541628293676,53.81847998984707,53.64638876356144,48.90326531161686,44.68429692558026,75.62467764832854,70.09051151882042,74.64444203809097,42.16772750188643,49.6947530176096,52.31920052700782
2021-09-13,70.34566522329929,40.0441469336615,34.431564928749744,62.23539671176487,49.050731819760585,45.19283806972247,45.626638879133125,37.31494265959303,55.20583114520647,48.02605986815074,47.939002210397305,68.67713397299453,49.36648411140371,58.447884809369995,24.366141666977825,53.9578288701213,53.75525007686878,49.00140542191842,44.83023154083985,75.66699175653116,70.22994588029904,74.70631985510495,42.259297691428436,49.8734367806688,52.43938761136926
2021-09-14,70.52039881742051,40.1896449260121,34.6981585893515,62.44443717586239,49.281284108317195,45.511678618793866,45.75266907430012,37.368763050471784,55.370521506529876,48.17656962530924,48.06450392457686,68.91128400478355,49.5821597995028,58.661508001693626,24.467207727393095,54.107488015594875,53.952520943541714,49.18802705362404,44.997437294122896,76.0573305969774,70.47139837470372,75.03326227580426,42.41815279870302,50.12654972519672,52.626578042406614
2021-09-15,70.52458556826613,40.34026351780741,34.92832210633959,62.599396947420374,49.45953789424278,45.671610599894024,46.00292997955915,37.47048584106547,55.558044649859866,48.33659946567227,48.22092828158602,69.11128400478356,49.78006110801597,58.76721194648251,24.613901500164463,54.298107828666495,54.13435310480143,49.31938982229156,45.24368380275895,76.2573305969774,70.67139837470373,75.26914296502557,42.56804104934295,50.296942109188926,52.793657721215766
2021-09-16,70.64991504536802,40.48200529839058,35.05377663071553,62.776833719323044,49.62028914386991,45.8297427909492,46.15849296362571,37.58227737418353,55.720937684332725,48.4788729353074,48.36994598713489,69.2882407390879,49.933261127418604,58.904680759827826,24.70921216053164,54.458435526012615,54.29216583082971,49.45034795268241,45.40039885237993,76.42715454486418,70.84333778932795,75.42945929248722,42.74768967305031,50.48161592532815,52.94268292995712
2021-09-17,70.81914398023606,40.609498770038535,35.17904796655644,62.97208710639247,49.78626052682102,45.94557625621656,46.34073688661199,37.663755776449854,55.906090758703975,48.61009366757395,48.51405874781063,69.50772895397203,50.095194463394726,59.05343713053581,24.798919536256086,54.62536756852728,54.47082738800014,49.561006587485515,45.5808327292967,76.65617040141139,71.06526992799319,75.65545642027992,42.89414044770575,50.64348001706977,53.108584228974706
2021-09-18,70.82333073108167,40.782584435975174,35.378724419388995,63.12691905851033,49.99158651505864,46.11183355125714,46.57235898750087,37.76397234343293,56.07596628086548,48.77411684163642,48.67156840318469,69.68098037899072,50.260832596526654,59.180588985100655,24.94561330902746,54.793474506566064,54.622752109474376,49.69215300802962,45.72202191877839,76.89032936692327,71.23552511712296,75.88977561994889,43.04060191715825,50.801197523063806,53.29709134312008
2021-09-19,70.89967833045647,40.87963851902169,35.415838713256484,63.298079326685674,50.08962231563254,46.19439077048129,46.61854643878698,37.82912587398027,56.214535968734246,48.90193784652461,48.76265619161569,69.89070476472874,50.34706846468842,59.2646334941739,25.035320684751913,54.91248614432744,54.714063269102176,49.78650711392268,45.80781449588619,77.02866056172722,71.44537474886235,76.05701790983225,43.15293586871252,50.90794602253671,53.429243020620014
2021-09-20,70.99842349327201,40.949611281012224,35.42765106493744,63.43054428190363,50.17345937821307,46.274154900563474,46.66654245462657,37.9854990806701,56.315848930260266,48.989214691539004,48.83834251651455,70.06293088435842,50.46141634657107,59.361012796220095,25.0429524248415,55.02370205290259,54.823441431726565,49.872051853092856,45.973722190618005,77.13132677415625,71.62232271163637,76.18032272731229,43.223992603291585,51.07671410916754,53.543518326198324
2021-09-21,71.1237529703739,41.080233292308556,35.626184971553805,63.58670760383796,50.36495476206355,46.506325856772754,46.874103302231006,38.07245493991201,56.43627050178182,49.13895648013552,48.975275714607726,70.23262725856559,50.63625058228216,59.514486201780535,25.12268192675177,55.13554578846516,54.977523541378496,50.01768076538654,46.10418797815088,77.37461176203146,71.77931196464175,76.34583814754555,43.36790886333241,51.27070047192775,53.706809306949594
2021-09-22,71.22249813318945,41.1705288417544,35.7534652254449,63.72974145767512,50.46691095415823,46.623113641781,47.01956315697869,38.11470036465577,56.58030779213651,49.24667055666307,49.09788103007313,70.34461823333743,50.75886555065341,59.61357580943519,25.18902428852437,55.24807394078289,55.12041251603853,50.11390238021431,46.253292641677135,77.47345156646546,71.88592900890173,76.45009194741054,43.48383503529637,51.390386386806384,53.832142570097766
2021-09-23,71.32124329600498,41.27174973712709,35.857044098201676,63.892048824842526,50.659274571776486,46.70795235270436,47.15295816452417,38.1626342540453,56.773872378131806,49.324711866930585,49.228967767379224,70.5041739031605,50.896065858021686,59.767197095484775,25.233877976386598,55.425771192786705,55.2518646893748,50.19240641651849,46.382108779491375,77.69431228032194,72.05630526306923,76.68441114707952,43.58138916329261,51.518339124548525,53.95313587979969
2021-09-24,71.39298190524194,41.42397651679305,36.01507849630021,63.991683091931236,50.76922332178363,46.810049182517346,47.354773609314186,38.277394444761626,56.89333276230819,49.46939122186966,49.341407744787325,70.65114464323027,51.03372722225414,59.83619930851345,25.425273321614814,55.56960163719209,55.38140877563849,50.30056962582696,46.54695896468592,77.80096140614964,72.20232699984275,76.82029183630083,43.75158172744637,51.68810550864111,54.05741901413949
2021-09-25,71.49172706805749,41.54969705666801,36.13025621193557,64.12425413467476,50.92166263766618,46.925914425323725,47.51541478061281,38.30881335272237,57.021199951594895,49.599312088660895,49.45191094771049,70.81500434583064,51.1513225914656,59.950334069077165,25.52898974656544,55.68516315148803,55.49052310851581,50.40198774879028,46.64282088528471,78.00096140614964,72.36954111910372,77.00235149169018,43.87697457562799,51.778434173888336,54.196698751139955
2021-09-26,71.63562652582364,41.62253277007694,36.15395070679661,64.26267313828792,50.98301456038027,46.97447126538118,47.5650670797929,38.35105877746613,57.13794649954389,49.69018208144056,49.53899203750228,70.98501835159605,51.22552596770151,60.05144163405386,25.57384343442767,55.79625744445882,55.563645515884986,50.45658593346099,46.72099553955515,78.10362761857867,72.54264673926164,77.14359665378086,43.955588485708105,51.8653999831896,54.28675161308032
2021-09-27,71.69214930734972,41.67026521061198,36.15805477062551,64.32084674865933,51.05566402572239,47.016805108383366,47.59114031361825,38.442132497280014,57.210201211070434,49.766142521385646,49.607390982572134,71.02976194604011,51.29322033609873,60.09225161513981,25.58132305911187,55.872146837713274,55.630805829531035,50.55059857582747,46.827990363072914,78.1628195272391,72.59648180591873,77.22721779872253,44.01374580858242,51.966561163180295,54.355550983454854
2021-09-28,71.76681983024783,41.73536266789951,36.30463679543831,64.48208519524924,51.21781712442129,47.21208976741865,47.683110849864725,38.51590564121808,57.29786694150984,49.83237333708304,49.70469628365946,71.20774398573347,51.41409300241915,60.23590687230708,25.589106914606823,55.98555357152765,55.74846669121791,50.660692953664594,46.88631530895276,78.37194554960243,72.75312590449782,77.37635436389749,44.08366977027179,52.07931520016293,54.5298141169521
2021-09-29,71.86263307940222,41.842703333620996,36.39832886009771,64.57974008768154,51.32820617253134,47.2596891134988,47.794946083050114,38.545863120096826,57.380178360287935,49.933253555735774,49.79945144195486,71.3272322006176,51.51182892732709,60.32581816293372,25.735800687378195,56.07675003872401,55.83837137935582,50.739802964594496,47.007375886158265,78.50610451511432,72.87173347395397,77.49273321895582,44.200657445678814,52.17553096165463,54.59035605564732
2021-09-30,72.03186201427026,41.92240690981952,36.4888908387743,64.7243696505131,51.42449417901622,47.35894737519834,47.90198429117769,38.57450448507477,57.518088397335895,50.019759660699805,49.899599371828984,71.46952680118224,51.62204407609043,60.43465933018385,25.802143049150793,56.20854580406228,55.93963359451094,50.80036450474005,47.09358244243721,78.60610451511431,73.01471212679039,77.61067356356646,44.31884535437103,52.279717192222265,54.69101423305864
2021-10-01,72.10653253716836,42.00298896325259,36.56881424991877,64.82484757398284,51.49138103257289,47.43986606913734,48.01886352030758,38.64691772548908,57.63254463350401,50.11807556879896,49.978392346980236,71.5756811043473,51.70353963263742,60.53409372260432,25.868333295518017,56.294030537848705,56.04304095712663,50.88891757450201,47.174124056218965,78.73512037166151,73.12871781909256,77.73667069135915,44.39872673194275,52.35234849069898,54.81031579173828
2021-10-02,72.17701630922086,42.08104201202747,36.64598765306034,64.90496297647984,51.569741218011416,47.50146228298267,48.12877685653658,38.674052866856414,57.71744387845319,50.18894432761709,50.05949003630566,71.66013507876394,51.77762825995354,60.611928023385445,25.913339098785624,56.35808202785076,56.12919851739384,50.93389785594571,47.27775762296119,78.8351203716615,73.21646067911772,77.83667069135916,44.52871223498539,52.44382462572607,54.861064259262996
2021-10-03,72.2757614720364,42.14992154972372,36.66506103232031,64.99853885479132,51.611967275037756,47.541289238625986,48.16900665092645,38.70118800822375,57.78592502689625,50.272565703656916,50.12430181521807,71.76763231887622,51.827919297788135,60.677015141402684,25.958344902053224,56.42876519925969,56.16426423583086,50.9981011418431,47.335042556210865,78.90212160171563,73.32845120431388,77.9339783810465,44.60750702399094,52.496436280548586,54.91880607037803
